operationId,operationDate,operationType,note,totalAmtAccepted,propositions
RP 051215 1,2015-05-12,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",81378000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4100000000}, {'counterpartyType': 'gse', 'amtAccepted': 375000000}, {'counterpartyType': 'mmf', 'amtAccepted': 76878000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 051115 1,2015-05-11,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",87331000000,"[{'counterpartyType': 'bank', 'amtAccepted': 6600000000}, {'counterpartyType': 'gse', 'amtAccepted': 1175000000}, {'counterpartyType': 'mmf', 'amtAccepted': 79531000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 050815 1,2015-05-08,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",91484000000,"[{'counterpartyType': 'bank', 'amtAccepted': 6600000000}, {'counterpartyType': 'gse', 'amtAccepted': 625000000}, {'counterpartyType': 'mmf', 'amtAccepted': 84234000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 050715 1,2015-05-07,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",94505000000,"[{'counterpartyType': 'bank', 'amtAccepted': 7100000000}, {'counterpartyType': 'gse', 'amtAccepted': 1275000000}, {'counterpartyType': 'mmf', 'amtAccepted': 86105000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 050615 1,2015-05-06,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",84722000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4100000000}, {'counterpartyType': 'gse', 'amtAccepted': 1475000000}, {'counterpartyType': 'mmf', 'amtAccepted': 79122000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 050515 1,2015-05-05,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",93162000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4100000000}, {'counterpartyType': 'gse', 'amtAccepted': 1775000000}, {'counterpartyType': 'mmf', 'amtAccepted': 87262000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 050415 1,2015-05-04,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",92311000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4100000000}, {'counterpartyType': 'gse', 'amtAccepted': 2125000000}, {'counterpartyType': 'mmf', 'amtAccepted': 86061000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 050115 1,2015-05-01,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",86212000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4200000000}, {'counterpartyType': 'gse', 'amtAccepted': 975000000}, {'counterpartyType': 'mmf', 'amtAccepted': 81012000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 043015 1,2015-04-30,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",130464000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4200000000}, {'counterpartyType': 'gse', 'amtAccepted': 4175000000}, {'counterpartyType': 'mmf', 'amtAccepted': 122064000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042915 1,2015-04-29,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",92224000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 3425000000}, {'counterpartyType': 'mmf', 'amtAccepted': 84074000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042815 1,2015-04-28,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",87169000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 2675000000}, {'counterpartyType': 'mmf', 'amtAccepted': 79769000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042715 1,2015-04-27,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",82790000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 625000000}, {'counterpartyType': 'mmf', 'amtAccepted': 77440000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042415 1,2015-04-24,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",73512000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 975000000}, {'counterpartyType': 'mmf', 'amtAccepted': 67812000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042315 1,2015-04-23,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",113993000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 30625000000}, {'counterpartyType': 'mmf', 'amtAccepted': 78643000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042215 1,2015-04-22,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",114148000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 30725000000}, {'counterpartyType': 'mmf', 'amtAccepted': 78698000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042115 1,2015-04-21,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",114800000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 31375000000}, {'counterpartyType': 'mmf', 'amtAccepted': 78700000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 042015 1,2015-04-20,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",111416000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 32375000000}, {'counterpartyType': 'mmf', 'amtAccepted': 74316000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 041715 1,2015-04-17,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",103383000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 30675000000}, {'counterpartyType': 'mmf', 'amtAccepted': 67983000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 041615 1,2015-04-16,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",78293000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 1375000000}, {'counterpartyType': 'mmf', 'amtAccepted': 72193000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 041515 1,2015-04-15,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",69829000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 1375000000}, {'counterpartyType': 'mmf', 'amtAccepted': 63729000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 041415 1,2015-04-14,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",75874000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 1225000000}, {'counterpartyType': 'mmf', 'amtAccepted': 69924000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 041315 1,2015-04-13,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",89878000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 3925000000}, {'counterpartyType': 'mmf', 'amtAccepted': 81228000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 041015 1,2015-04-10,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",90933000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4600000000}, {'counterpartyType': 'gse', 'amtAccepted': 2875000000}, {'counterpartyType': 'mmf', 'amtAccepted': 83433000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 040915 1,2015-04-09,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",87069000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4800000000}, {'counterpartyType': 'gse', 'amtAccepted': 2825000000}, {'counterpartyType': 'mmf', 'amtAccepted': 79419000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 040815 1,2015-04-08,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",96443000000,"[{'counterpartyType': 'bank', 'amtAccepted': 5000000000}, {'counterpartyType': 'gse', 'amtAccepted': 4625000000}, {'counterpartyType': 'mmf', 'amtAccepted': 86793000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 040715 1,2015-04-07,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",125880000000,"[{'counterpartyType': 'bank', 'amtAccepted': 5000000000}, {'counterpartyType': 'gse', 'amtAccepted': 5425000000}, {'counterpartyType': 'mmf', 'amtAccepted': 115430000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 040615 1,2015-04-06,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",119369000000,"[{'counterpartyType': 'bank', 'amtAccepted': 5000000000}, {'counterpartyType': 'gse', 'amtAccepted': 7175000000}, {'counterpartyType': 'mmf', 'amtAccepted': 107169000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 040215 2,2015-04-02,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",51563000000,
RP 040115 1,2015-04-01,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",31623000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 875000000}, {'counterpartyType': 'mmf', 'amtAccepted': 26273000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 033115 1,2015-03-31,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",202235000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 16400000000}, {'counterpartyType': 'mmf', 'amtAccepted': 181360000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 033015 2,2015-03-30,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",29522000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 3337000000}, {'counterpartyType': 'mmf', 'amtAccepted': 21710000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 033015 1,2015-03-30,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_150302a.html""> March 2, 2015</a>.",101255000000,"[{'counterpartyType': 'bank', 'amtAccepted': 0}, {'counterpartyType': 'gse', 'amtAccepted': 8500000000}, {'counterpartyType': 'mmf', 'amtAccepted': 92755000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 032715 1,2015-03-27,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",69638000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 4875000000}, {'counterpartyType': 'mmf', 'amtAccepted': 60288000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 032615 1,2015-03-26,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",80866000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4950000000}, {'counterpartyType': 'gse', 'amtAccepted': 8225000000}, {'counterpartyType': 'mmf', 'amtAccepted': 67666000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 032515 1,2015-03-25,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",65389000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 8075000000}, {'counterpartyType': 'mmf', 'amtAccepted': 52839000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 032415 1,2015-03-24,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",60115000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 8825000000}, {'counterpartyType': 'mmf', 'amtAccepted': 46815000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 032315 1,2015-03-23,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",99572000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 33225000000}, {'counterpartyType': 'mmf', 'amtAccepted': 61872000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 032015 1,2015-03-20,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",91207000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4450000000}, {'counterpartyType': 'gse', 'amtAccepted': 33625000000}, {'counterpartyType': 'mmf', 'amtAccepted': 53107000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 031915 2,2015-03-19,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",83108000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4550000000}, {'counterpartyType': 'gse', 'amtAccepted': 30025000000}, {'counterpartyType': 'mmf', 'amtAccepted': 48508000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 031915 1,2015-03-19,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_150302a.html""> March 2, 2015</a>.",75000000000,"[{'counterpartyType': 'bank', 'amtAccepted': 50000000}, {'counterpartyType': 'gse', 'amtAccepted': 3793000000}, {'counterpartyType': 'mmf', 'amtAccepted': 71157000000}, {'counterpartyType': 'pd', 'amtAccepted': 0}]"
RP 031815 1,2015-03-18,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",151424000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4550000000}, {'counterpartyType': 'gse', 'amtAccepted': 32375000000}, {'counterpartyType': 'mmf', 'amtAccepted': 114474000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 031715 1,2015-03-17,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",106300000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4550000000}, {'counterpartyType': 'gse', 'amtAccepted': 7075000000}, {'counterpartyType': 'mmf', 'amtAccepted': 94650000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 031615 1,2015-03-16,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",112056000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 8775000000}, {'counterpartyType': 'mmf', 'amtAccepted': 98556000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 031315 1,2015-03-13,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",98042000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 5950000000}, {'counterpartyType': 'mmf', 'amtAccepted': 87367000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
RP 031215 1,2015-03-12,Reverse Repo,"See announcement from <a href=""http://www.newyorkfed.org/markets/opolicy/operating_policy_141212.html""> December 12, 2014</a>.",132708000000,"[{'counterpartyType': 'bank', 'amtAccepted': 4700000000}, {'counterpartyType': 'gse', 'amtAccepted': 10550000000}, {'counterpartyType': 'mmf', 'amtAccepted': 117433000000}, {'counterpartyType': 'pd', 'amtAccepted': 25000000}]"
